x,y
0.0,-0.42015511309187303
0.0,-0.42015511309187303
0.0,-0.42015511309187303
0.0,-0.42015511309187303
0.0,-0.42015511309187303
0.0,-0.42015511309187303
0.0,-0.42015511309187303
0.0,-0.42015511309187303
0.0,-0.42015511309187303
0.0,-0.42015511309187303
0.0,-0.42015511309187303
0.0,-0.42015511309187303
0.0,-0.42015511309187303
0.0,-0.42015511309187303
0.0,-0.42015511309187303
0.0,-0.42015511309187303
0.0,-0.42015511309187303
0.0,-0.42015511309187303
0.0,-0.42015511309187303
0.0,-0.42015511309187303
2.689782276961203e-17,-0.42015511309187303
0.004034464954385799,-0.42016513092317553
0.007981882613009781,-0.42019474733610007
0.011842068394585271,-0.42024329155848716
0.015614857376952031,-0.42031007324272274
0.019300104706532772,-0.420394383250071
0.022897685991403294,-0.42049549443795725
0.02640749767753918,-0.42061266245013396
0.029829457407746764,-0.4207451265095289
0.0331635043629694,-0.420892110213793
0.03640959958546038,-0.4210528223332511
0.039567726283476184,-0.4212264576111085
0.04263789011715105,-0.42141219756580084
0.04562011946505068,-0.4216092112949736
0.04851446567115866,-0.42181665628101345
0.05132100327206468,-0.4220336791980081
0.05403983020384365,-0.42225941671946643
0.05667106798846071,-0.422492996326676
0.05921486189946228,-0.42273353711745454
0.06167138110648356,-0.42298015061431626
0.06404081879868716,-0.42323194157254956
0.0663233922866871,-0.42348800878713955
0.0685193430828464,-0.4237474458982818
0.07062893695980943,-0.42400934219505965
0.07265246398715688,-0.42427278341691305
0.07459023854596103,-0.42453685255182216
0.07644259932138757,-0.42480063063176277
0.07820990927310165,-0.4250631975239702
0.07989255558354656,-0.4253236327179159
0.08149094958409106,-0.42558101610744126
0.08300552665907654,-0.42583442876737837
0.0844367461278256,-0.42608295372400895
0.08578509110474385,-0.42632567671930344
0.08705106833759702,-0.426561686967789
0.08823520802414125,-0.42679007790577905
0.08933806360728118,-0.42700994793246083
0.09036021154899612,-0.4272204011418455
0.09130225108324394,-0.4274205480455413
0.09216480394645463,-0.42760950628525574
0.0929485140912969,-0.427786401335301
0.09365404738260469,-0.427950367194543
0.09428209126146997,-0.428100547064623
0.09483335440103723,-0.42823609401742024
0.09530856634005312,-0.42835617164988626
0.09570847709799259,-0.4284599547252556
0.0960338567721325,-0.42854662980057073
0.0962854951170698,-0.42861539583998487
0.0964642011072015,-0.42866546481334356
0.09657080248281094,-0.4286960622792687
