x,y
0.0,0.09764877972833386
0.009492222738552922,0.09761237951128798
0.018983887143677023,0.09750318100121413
0.0284744349147847,0.0973211906211795
0.037963307816968876,0.09706641907587477
0.04744994771383841,0.09673888135098618
0.056933796600347766,0.09633859671231315
0.06641429663561887,0.09586558870463602
0.07589089017575339,0.09531988515032941
0.08536301980663343,0.09470151814772798
0.09483012837670865,0.09401052406923616
0.10429165902976795,0.0932469435591905
0.11374705523769382,0.09241082153146807
0.12319576083319746,0.09150220716684432
0.13263722004253245,0.0905211539101014
0.14207087751818548,0.08946771946688359
0.151496178371542,0.08834196580030329
0.16091256820552471,0.08714395912729622
0.1703194931472033,0.08587376991472717
0.1797163998803734,0.0845314728752442
0.1797163998803737,0.08453147287524458
0.19415090974088345,0.0823567121834875
0.20825238100251048,0.08011882515884752
0.2220171505218521,0.0778197905253219
0.23544186442149262,0.07546202460030028
0.24852348805586452,0.07304835616924381
0.26125931532088087,0.07058200123657127
0.27364697724685627,0.0680665376719536
0.2856844498176855,0.06550587977543917
0.29737006096432306,0.06290425278646053
0.3087024966831025,0.060266167368545634
0.31968080623499495,0.057596394103013454
0.3303044063864193,0.05489993802815433
0.3405730846563542,0.05218201326628349
0.3504870015405976,0.04944801778039912
0.3600466916886381,0.046703508307300044
0.36925306401422736,0.04395417551697224
0.37810740072664667,0.04120581944683552
0.38661135527506857,0.03846432526456305
0.3947669491715474,0.035735639422491805
0.40257656783947915,0.0330257462175995
0.41004295526567197,0.03034064487482337
0.41716920763185383,0.027686327167100344
0.42395876592946957,0.025068755628280807
0.4304154075555655,0.02249384242186052
0.4365432369331264,0.019967428912819756
0.4423466751940192,0.01749526599190327
0.4478304489683732,0.015082995200696982
0.4529995783274348,0.012736130699682349
0.45785936393260157,0.010460042121381252
0.4624153734470983,0.00825993834633186
0.4666734272691559,0.006140852234004981
0.4706395836501482,0.004107626339174528
0.4743201232631416,0.0021648996386442014
0.4777215332886666,0.00031709528777529306
0.480850491087819,-0.0014315905763681962
0.48371384753255064,-0.003077198975046564
0.48631861006376215,-0.004616017165427661
0.48867192554947375,-0.006044586653556512
0.4907810630124784,-0.007359710147819049
0.492653396298075,-0.008558457460812735
0.49429638675108106,-0.009638170372499323
0.49571756596780614,-0.010596466473314461
0.4969245186887309,-0.011431242008520524
0.497924865894366,-0.012140673749822218
0.4987262481627787,-0.012723219924733365
0.4993363093461805,-0.013177620236417432
0.49976268061918794,-0.013502895010799315
0.5000129649474726,-0.01369834351069056
