x,y
0.0,1.4584733051899617
0.05723268554683444,1.4577571754608487
0.11442953412369783,1.4556092346871983
0.17155473120039122,1.4520308278292944
0.22857250711220864,1.4470241955518526
0.2854471594575654,1.440592472821001
0.3421430754535082,1.4327396869412798
0.3986247542351097,1.4234707550338948
0.4548568290847841,1.412791480957799
0.5108040895776047,1.4007085516755342
0.566431503628757,1.3872295330661026
0.6217042394293215,1.3723628651874977
0.6765876872566516,1.3561178569918548
0.7310474811456888,1.338504680496534
0.785049520407647,1.3195343644147794
0.8385599909825898,1.2992187872499545
0.8915453866125316,1.2775706698576663
0.9439725298218055,1.2546035674804392
0.9958085926915585,1.2303318612599285
1.047021117415369,1.2047707492319895
1.0470211174153692,1.2047707492319895
1.0844435410171265,1.1853453603659438
1.1209788146731245,1.166024879128059
1.156566406752315,1.1467960410713103
1.1911514827944922,1.127652303761915
1.224684940787729,1.1085932997255412
1.2571234436116125,1.0896242800118545
1.2884294423483151,1.070755550780511
1.3185711848439552,1.0520019056645489
1.3475227046039933,1.0333820570082142
1.375263785821948,1.0149180693963884
1.401779901032746,0.9966347991884619
1.4270621192679,0.9785593436520215
1.4511069818434803,0.9607205042240478
1.4739163457254365,0.9431482674285798
1.4954971937953168,0.9258733076588981
1.5158614126746728,0.9089265156042787
1.5350255394392391,0.8923385558920914
1.5530104792637909,0.8761394571722085
1.569841196686001,0.8603582374428523
1.5855463837414259,0.845022566911428
1.6001581086934085,0.8301584701211673
1.6137114494522384,0.8157900684708662
1.626244116032621,0.8019393636256964
1.6377960665393436,0.7886260616867258
1.648409121198739,0.7758674373735865
1.6581265788646813,0.76367823689519
1.6669928402360688,0.7520706176571139
1.6750530387279774,0.7410541250768075
1.6823526936543796,0.7306356946184045
1.688937377325212,0.7208196849670755
1.6948523943128277,0.7116079440071887
1.7001424920999448,0.7029998892934926
1.7048515928348311,0.6949926097067259
1.7090225500875271,0.6875809826352178
1.7126969312198526,0.6807578034202808
1.715914825508248,0.6745139239566715
1.7187146777264486,0.6688383975377079
1.7211331465084025,0.6637186272682808
1.7232049864801986,0.659140515625784
1.724962952875119,0.6550886130181257
1.726437727125644,0.6515462634622968
1.7276578617624503,0.6484957457771148
1.7286497428392522,0.6459184089429252
1.7294375680375764,0.6437948005263336
1.7300433385847478,0.6421047872941495
1.7304868631352417,0.6408276673449678
1.730785771813396,0.6399422732701692
1.7309555386455924,0.6394270661076499
