x,y
0.0,2.5185917591275033
0.08795905659261306,2.5175829831142704
0.17587184187436625,2.5145571857463453
0.26369210887565897,2.509515958759883
0.3513736592966046,2.5024619541180817
0.4388703678098818,2.4933988826161024
0.5261362063251986,2.482331511928987
0.6131252682026047,2.469265664103599
0.6997917924019128,2.4542082124959026
0.7860901875555286,2.4371670781552033
0.8719750559520222,2.4181512256572377
0.9574012174178251,2.3971706583883114
1.0423237330844926,2.3742364132829676
1.1266979290290242,2.349360555017952
1.2104794197748094,2.322556169665526
1.2936241316408328,2.2938373578094744
1.376088325926862,2.2632192271274194
1.4578286219224108,2.230717884443348
1.5388020197273864,2.1963504272545396
1.6189659228724045,2.1601349347373366
1.618965922872405,2.160134934737336
1.7117048579109828,2.116244863943237
1.8023437715605293,2.0717270166365314
1.8904922322927038,2.02652760804164
1.975798637935155,1.9806443923962782
2.057952256264029,1.934121901082928
2.136685030652479,1.8870461393547027
2.2117730159605022,1.8395388506527943
2.283037327438727,1.7917514667214043
2.350344502901958,1.743858873517735
2.4136062089638255,1.6960531289361545
2.4727782487855117,1.6485372741735058
2.5278588618441264,1.6015193794623919
2.5788863385868552,1.5552069584595398
2.6259360040394886,1.5098018728552844
2.6691166524157026,1.4654958301656806
2.708566537788619,1.4224665540968724
2.7444490293237065,1.380874690208256
2.77694811061099,1.3408614341172176
2.806263798016774,1.3025469166923151
2.832607613660145,1.2660293136994503
2.8561982663349528,1.2313845927892442
2.8772576088629322,1.1986668474661115
2.8960069570910507,1.1679091262992458
2.912663826219535,1.1391246639953618
2.9274391176715975,1.112308419411167
2.94053476855452,1.0874388288158774
2.9521418570446345,1.0644796897743682
2.9624391415141127,1.043382100833449
2.9715919968296065,1.024086398207936
2.9797517174386474,1.006524017019102
2.9870551174919244,0.9906192756385773
2.993624397997106,0.9762910247242077
2.999567225907035,0.96345415212547
3.004976978338625,0.9520209356948992
3.009933110014768,0.9419022406279579
3.014501606011496,0.9330085644401434
3.0187354868874836,0.9252509367827426
3.0226753383533382,0.9185416841750759
3.026349842566396,0.9127950715950371
3.029776292754531,0.9079278339304515
3.0329610772752864,0.9038596071978204
3.0359001217152457,0.900513285580583
3.038579284069811,0.8978153077297819
3.040974697923,0.8956958717904933
3.043053060940038,0.8940891207927084
3.044771870223933,0.8929332929213689
3.046079605979826,0.8921708540306521
3.0469158661893814,0.8917486265275095
