x,y
0.0,3.499977708134507
0.006335886381484149,3.4999753355585046
0.012671769209169662,3.49996821783183
0.01900764492925989,3.4999563549584725
0.025343509987962188,3.4999397469450884
0.03167936083148987,3.499918393800991
0.038015193906064226,3.49989229553816
0.04435100565791653,3.499861452171233
0.05068679253329,3.4998258637175095
0.05702255097844181,3.4997855301969505
0.06335827743964509,3.4997404516321797
0.0696939683631909,3.499690628048482
0.07602962019539022,3.4996360594738043
0.082365229382576,3.499576745938752
0.08870079237110506,3.499512687476594
0.09503630560736018,3.499443884123263
0.10137176553775196,3.49937033591735
0.10770716860872102,3.499292042900107
0.1140425112667398,3.49920900511545
0.12037778995831461,3.4991212226099524
0.12037778995831636,3.499121222609954
0.5332703900941063,3.4848902001227064
0.9409864946405928,3.4528457121729432
1.3382650984315112,3.402307624444486
1.7203332969110856,3.333834441020633
2.083105147261179,3.2490423769066847
2.4233445852562525,3.1503735573453966
2.738773005130076,3.0408317021471785
3.0281090464327804,2.9237084387523717
3.2910379400456846,2.8023249496368297
3.5281178347944584,2.679811001780937
3.740638771758331,2.5589369026723636
3.9304550184250515,2.442004940163004
4.099811425986576,2.330798219666396
