x,y
0.0,3.2024189167781563
0.07285337996630263,3.2019818216353038
0.14569627063000024,3.2006705991389417
0.21851818419871932,3.198485438076599
0.2913086359003319,3.1954266530639543
0.36405714549253476,3.191494684499541
0.4367532387717765,3.1866900985013347
0.509386449081315,3.1810135868252507
0.5819463188181886,3.174465966765541
0.654422400938883,3.1670481810371234
0.7268042604634795,3.1587612976398534
0.7990814759780637,3.149606509704749
0.8712436411351837,3.139585135322215
0.9432803661521374,3.128698617352259
1.015181279306875,3.116948523216755
1.0869360284313028,3.1043365446737656
1.158534282401768,3.0908644975739685
1.2299657326265176,3.0765343215992136
1.301220094529912,3.0613480799832473
1.3722871090331779,3.0453079592146564
1.3722871090331787,3.045307959214657
1.5943972036684275,2.9907122968209903
1.8120427002037751,2.9304622112139227
2.023487190368004,2.8643918225762803
2.2271680825416125,2.792652627650973
2.4217288569185977,2.7156772111210583
2.606046278228193,2.6341346732744992
2.779250353253321,2.5488799166812166
2.9407353272987304,2.46089931459901
3.0901607111644913,2.3712555550972274
3.227442163260705,2.2810345240221004
3.3527328754161276,2.191296926305415
3.4663970370235,2.103036824659834
3.568977302396966,2.0171487316053787
3.661158646554816,1.9344040738327386
3.7437311155084583,1.8554369953367418
3.8175536234511642,1.7807388498929462
3.8835206174127612,1.7106601603168394
3.9425328968659947,1.6454185066365032
3.9954733364823976,1.5851106865250457
4.0431877883204645,1.529727513262968
4.086470933098139,1.4791699391481195
4.126056712117719,1.4332652705755322
4.16261267562598,1.391782668575168
4.196737553774693,1.3544473515010127
4.228961347589656,1.3209531644775478
4.259747292458731,1.2909733554502139
